订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
DD201708167493806885375544738,04172,4.5,4.5,68g好丽友巧克力派2枚,2017/11/7 09:59,A,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493774730705147452,04172,4.5,4.5,68g好丽友巧克力派2枚,2017/11/11 16:25,A,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493824890715680917,04172,4.5,4.5,68g好丽友巧克力派2枚,2017/11/20 16:43,A,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493916564368083375,04172,4.5,4.5,68g好丽友巧克力派2枚,2017/12/11 15:04,A,已出货未退款,已提现,非饮料,饼干糕点
DD201708167493663555814061164,04172,3.0,3.0,40g双汇玉米热狗肠,2017/1/1 01:33,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493867099990764535,04172,1.5,1.5,40g双汇玉米热狗肠,2017/1/9 15:38,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749300882436594455082,04172,1.5,1.5,40g双汇玉米热狗肠,2017/1/9 16:22,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493870303785331698,04172,3.0,3.0,40g双汇玉米热狗肠,2017/1/9 17:36,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493871004548229048,04172,1.5,1.5,40g双汇玉米热狗肠,2017/1/9 17:55,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493872323867459236,04172,3.0,3.0,40g双汇玉米热狗肠,2017/1/9 19:04,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749388056230306838,04172,4.5,4.5,40g双汇玉米热狗肠,2017/1/10 02:30,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493880922901258224,04172,1.5,1.5,40g双汇玉米热狗肠,2017/1/10 04:32,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493896893757573686,04172,1.5,1.5,40g双汇玉米热狗肠,2017/1/10 18:49,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493667101367618399,04172,1.5,1.5,40g双汇玉米热狗肠,2017/1/27 01:31,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493175353879618402,04172,3.0,3.0,40g双汇玉米热狗肠,2017/1/29 11:13,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493181655531118281,04172,3.0,3.0,40g双汇玉米热狗肠,2017/1/30 00:06,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493657421616784941,04172,3.0,3.0,40g双汇玉米热狗肠,2017/3/29 12:02,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493697591988720204,04172,1.5,1.5,40g双汇玉米热狗肠,2017/3/30 21:08,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493539350220999782,04172,1.5,1.5,40g双汇玉米热狗肠,2017/3/30 21:12,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493728514073295933,04172,4.5,4.5,40g双汇玉米热狗肠,2017/3/31 23:45,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493917697200034055,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/1 12:35,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749300418231233563071,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/4 21:06,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493883790323715044,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/17 07:59,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930263327749511651,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/19 18:05,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930332587867592157,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/21 18:01,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493034892743290691,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/22 11:24,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930368482767551259,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/23 01:49,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930389920792099656,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/23 15:28,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930434773278664817,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/25 13:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493529105048957333,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/27 11:21,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930593854699234711,04172,1.5,1.5,40g双汇玉米热狗肠,2017/4/30 17:43,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930648661849220542,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/2 14:52,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930652044438019595,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/2 15:45,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930679937086812862,04172,3.0,3.0,40g双汇玉米热狗肠,2017/5/3 12:10,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930714014023507948,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/4 17:54,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493796041368398792,04172,3.0,3.0,40g双汇玉米热狗肠,2017/5/5 15:44,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930750718911319339,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/5 18:29,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930759116666387039,04172,3.0,3.0,40g双汇玉米热狗肠,2017/5/6 00:31,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493084104022030561,04172,3.0,3.0,40g双汇玉米热狗肠,2017/5/8 17:58,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749377600884334942,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/11 22:05,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493773961033574114,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/12 16:46,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493102046280942842,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/14 03:48,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493103838083096298,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/15 07:39,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493107274453849648,04172,4.5,4.5,40g双汇玉米热狗肠,2017/5/16 00:11,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749310766116826404,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/16 01:58,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493113492004550766,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/17 23:52,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493115624844590541,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/19 02:25,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493742200723838883,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/19 13:24,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493729727381075957,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/19 21:47,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493726848018099463,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/20 11:04,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493132816478009188,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/22 13:34,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493133345535098908,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/22 16:29,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749314040455578516,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/23 15:58,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493148647192875564,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/25 03:29,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493708799113097631,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/25 10:16,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493150733094595742,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/25 13:38,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749316056271880047,04172,3.0,3.0,40g双汇玉米热狗肠,2017/5/26 18:29,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493164542313116367,04172,3.0,3.0,40g双汇玉米热狗肠,2017/5/27 13:11,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493695013717835204,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/27 13:35,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493169826933890945,04172,4.5,4.5,40g双汇玉米热狗肠,2017/5/28 12:15,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493172193138719286,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/28 22:12,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493188120150352553,04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/30 19:58,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493189180082421027,04172,3.0,3.0,40g双汇玉米热狗肠,2017/5/30 22:37,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493192532596348153,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/1 08:46,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493201093964181813,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/2 08:46,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493525320043738211,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/2 13:11,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749361145865229398,04172,3.0,3.0,40g双汇玉米热狗肠,2017/6/3 09:09,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493216042889382308,04172,3.0,3.0,40g双汇玉米热狗肠,2017/6/4 14:55,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493230076182029962,04172,3.0,3.0,40g双汇玉米热狗肠,2017/6/6 20:39,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749323521510142503,04172,3.0,3.0,40g双汇玉米热狗肠,2017/6/7 15:32,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749350338756777158,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/7 23:05,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493244103240824004,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/9 08:15,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493246935947310181,04172,3.0,3.0,40g双汇玉米热狗肠,2017/6/9 17:14,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493786339629202939,04172,3.0,3.0,40g双汇玉米热狗肠,2017/6/9 19:03,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493258504689134367,04172,7.5,7.5,40g双汇玉米热狗肠,2017/6/11 07:18,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493902525315584625,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/11 21:14,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493266639185903767,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/11 23:14,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493267065787018119,04172,3.0,3.0,40g双汇玉米热狗肠,2017/6/12 02:42,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493283406251270175,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/14 21:56,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493286819146927733,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/15 12:08,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493294732735469202,04172,3.0,3.0,40g双汇玉米热狗肠,2017/6/16 14:28,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493643637926321532,04172,3.0,3.0,40g双汇玉米热狗肠,2017/6/16 16:26,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493536247565098722,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/18 10:41,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493640801768114835,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/18 16:17,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493312388208479715,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/19 12:18,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493323093904099572,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/20 23:49,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493324964425309907,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/21 08:26,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493325698677663413,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/21 10:49,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749349735199451829,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/24 15:06,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493477910515297899,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/24 17:29,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493362258900644613,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/27 15:19,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493366102375311093,04172,3.0,3.0,40g双汇玉米热狗肠,2017/6/28 07:31,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493416824121838154,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/28 12:15,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493382978710546078,04172,1.5,1.5,40g双汇玉米热狗肠,2017/6/30 17:26,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493450100531431845,04172,1.5,1.5,40g双汇玉米热狗肠,2017/7/1 00:53,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493463545278166704,04172,1.5,1.5,40g双汇玉米热狗肠,2017/7/4 20:12,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493451009452290349,04172,1.5,1.5,40g双汇玉米热狗肠,2017/7/8 09:31,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493206934853587716,04172,1.5,1.5,40g双汇玉米热狗肠,2017/7/24 16:25,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930872306673194613,04172,1.5,1.5,40g双汇玉米热狗肠,2017/7/30 14:23,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749375931727912594,04172,1.5,1.5,40g双汇玉米热狗肠,2017/8/19 16:17,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493389440438699175,04172,1.5,1.5,40g双汇玉米热狗肠,2017/8/21 09:56,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493369291710728518,04172,3.0,3.0,40g双汇玉米热狗肠,2017/9/2 20:49,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493256112748841734,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/2 20:58,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749380011225758767,04172,3.0,3.0,40g双汇玉米热狗肠,2017/9/3 19:31,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493868481316183024,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/13 00:24,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493740627779665086,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/14 15:08,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493203843443344925,04172,3.0,3.0,40g双汇玉米热狗肠,2017/9/16 10:26,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493708617460192792,04172,3.0,3.0,40g双汇玉米热狗肠,2017/9/17 18:34,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493629717939712641,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/20 13:29,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493864980311502336,04172,3.0,3.0,40g双汇玉米热狗肠,2017/9/20 15:47,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493694776459194403,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/21 14:27,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493907533566447187,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/22 07:51,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930377516550620196,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/22 14:40,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493195898545426631,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/23 16:39,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930608988839837336,04172,3.0,3.0,40g双汇玉米热狗肠,2017/9/24 19:15,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930829255802991451,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/25 11:41,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493659491124653708,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/27 09:05,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493605560391490889,04172,4.5,4.5,40g双汇玉米热狗肠,2017/9/27 17:25,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493708296509630663,04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/28 08:32,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493387954035185784,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/1 12:57,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493394444043740423,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/2 14:42,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749339705682451758,04172,4.0,4.0,40g双汇玉米热狗肠,2017/10/2 19:20,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493424899274576213,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/6 17:05,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493430938832888604,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/7 17:34,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493441222618686827,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/9 17:34,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493443357387371428,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/10 00:57,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493446651086410581,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/10 15:49,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493448180021979185,04172,2.0,2.0,40g双汇玉米热狗肠,2017/10/10 17:43,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493455205731224184,04172,3.0,3.0,40g双汇玉米热狗肠,2017/10/11 07:43,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493458795357228507,04172,3.0,3.0,40g双汇玉米热狗肠,2017/10/11 16:00,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493467153060625494,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/12 10:29,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493442587220429258,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/12 12:15,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493478783313991374,04172,3.0,3.0,40g双汇玉米热狗肠,2017/10/13 00:16,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493503169841923148,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/15 10:04,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493511243621137107,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/16 07:57,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493513851864437904,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/16 16:34,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493517684192243735,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/17 00:20,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749352111249148596,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/17 12:12,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749353741025059206,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/18 23:15,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749353750413075461,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/18 23:16,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493549440519240705,04172,4.5,4.5,40g双汇玉米热狗肠,2017/10/20 00:16,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD20170816749355510359285469,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/20 15:45,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493576633683940254,04172,4.5,4.5,40g双汇玉米热狗肠,2017/10/22 09:51,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493591220856291492,04172,3.0,3.0,40g双汇玉米热狗肠,2017/10/24 12:19,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493714181506432396,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/31 14:09,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493725126823578826,04172,1.5,1.5,40g双汇玉米热狗肠,2017/10/31 21:12,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493479439689628823,04172,10.5,10.5,40g双汇玉米热狗肠,2017/11/11 17:15,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493825108564505831,04172,1.5,1.5,40g双汇玉米热狗肠,2017/11/12 11:05,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493710226584990208,04172,4.5,4.5,40g双汇玉米热狗肠,2017/11/15 00:05,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493531536642358073,04172,6.0,6.0,40g双汇玉米热狗肠,2017/11/15 16:06,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493786424874093458,04172,1.5,1.5,40g双汇玉米热狗肠,2017/11/15 17:05,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493020256241291887,04172,1.5,1.5,40g双汇玉米热狗肠,2017/11/17 17:17,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD2017081674930869895105521483,04172,1.5,1.5,40g双汇玉米热狗肠,2017/11/17 19:06,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
DD201708167493732120535515269,04172,1.5,1.5,40g双汇玉米热狗肠,2017/11/18 13:09,A,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
